# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sun Sep 29 22:52:04 CST 2019 [seed=1569768696745]
# -working -beagle 2.3.4.4fCS_empT/2.3.4.4fCS_empT.xml
state	joint	prior	likelihood	age(root)	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	location.traitLikelihood
45080000	-10096.963603281796	8.078212999721227	-10105.041816281517	2008.4881944525391	8.044515865637384E-5	2.4483167709390817E-6	2.4483167709390817E-6	7.649736895079859E-6	-0.09869482971852099	12553.104502648826	-4017.651417652473	-4017.6514176524734	132009.30923456076	3474.3004759821406	-10105.041816281517
45090000	-10638.889881392757	8.40184524712943	-10647.291726639887	2006.6920371882127	5.747862463331605E-5	2.3069356764829377E-6	2.3069356764829377E-6	5.642634208883354E-6	-0.12809770613520624	17688.01492298451	-7231.571489740546	-7231.571489740545	180178.748547288	3709.5034544806517	-10647.291726639887
45100000	-10763.744649229317	8.434386696070668	-10772.179035925386	2007.77065171966	5.9925740487998074E-5	9.507557625211148E-7	9.507557625211148E-7	5.003050041059567E-6	-0.054909164858973604	16737.784565224683	-3180.768730399127	-3180.7687303991274	200482.53084977128	3985.271948586206	-10772.179035925386
45110000	-10382.030695107149	8.274138405000556	-10390.30483351215	2008.936224686089	6.447293499047426E-5	1.2130159708672279E-6	1.2130159708672279E-6	6.410554927233306E-6	-0.05966642065325545	15565.799840914211	-2945.3867911089687	-2945.3867911089687	156550.06666499662	3609.407979546045	-10390.30483351215
45120000	-10460.998047658895	8.258817075903949	-10469.2568647348	2009.0148769546208	7.422604883918343E-5	1.8860205129258349E-6	1.8860205129258349E-6	5.768920505212567E-6	-0.09114250551015456	13585.211063114219	-4441.383221403276	-4441.383221403276	174794.66720857087	3795.9505720825764	-10469.2568647348
45130000	-10123.513180626129	8.348029637657863	-10131.861210263787	2007.9188068195351	5.918484461901211E-5	1.0400782198031385E-6	1.0400782198031385E-6	6.020817229791814E-6	-0.055097643433652525	16947.666258325928	-2927.658800960953	-2927.6588009609527	166596.15395576082	3648.762045659774	-10131.861210263787
45140000	-10544.58564106262	8.525902974392245	-10553.111544037012	2009.023758484528	5.571392896119855E-5	8.327350402160618E-7	8.327350402160618E-7	4.480158002427586E-6	-0.05270821164507739	17998.83644758843	-3345.4761606406373	-3345.4761606406373	223828.24326325333	4038.6377612850847	-10553.111544037012
45150000	-10365.092768534332	8.219448330203075	-10373.312216864535	2007.8986330171217	8.035382308426276E-5	2.3062109173570165E-6	2.3062109173570165E-6	5.783795673312457E-6	-0.10697672062088776	12589.027648158044	-5019.705854246377	-5019.705854246377	174898.38119811044	3603.563665164658	-10373.312216864535
45160000	-10278.679619993633	8.217155750400384	-10286.896775744033	2007.084858131991	7.413824899504356E-5	1.133078844474845E-6	1.133078844474845E-6	6.2427885727349224E-6	-0.05266834301091719	13525.834291686388	-2454.9664803189235	-2454.966480318924	160630.40721294723	3583.9532013738526	-10286.896775744033
45170000	-10318.257548755268	8.243724335740065	-10326.501273091008	2008.1955773350799	6.811829283181667E-5	1.0291916114342738E-6	1.0291916114342738E-6	6.44059470072779E-6	-0.049136178296090925	14715.873895340845	-2351.5614119140223	-2351.5614119140223	155640.93905266863	3637.4099281615304	-10326.501273091008
45180000	-10587.87460761372	8.258206169712437	-10596.132813783432	2008.4090385877787	6.340777128906914E-5	-8.147059395843288E-7	-8.147059395843288E-7	6.715804578644262E-6	0.03948031536951559	15795.55799334946	1916.1866259706403	1916.18662597064	149134.9423433816	3589.146013388255	-10596.132813783432
45190000	-10306.69354199012	8.246960292687255	-10314.940502282807	2008.5015786140493	6.887245985857933E-5	3.0390086255923465E-6	3.0390086255923465E-6	6.4477869982235514E-6	-0.14421279510930665	14827.974023561605	-6988.807317933769	-6988.807317933769	158385.9773908735	3643.183404457779	-10314.940502282807
45200000	-10087.06910642465	8.299324301804837	-10095.368430726454	2006.4142102760286	6.827745889018811E-5	1.7094122095738456E-6	1.7094122095738456E-6	5.778270622781847E-6	-0.08606155481226617	14755.409391700652	-4365.160204159922	-4365.160204159922	174353.52615324757	3705.4458803511707	-10095.368430726454
45210000	-10680.51662873099	8.378727602439454	-10688.895356333429	2009.1487167911268	7.019708292412567E-5	2.7195724304077675E-6	2.7195724304077675E-6	4.864828140291702E-6	-0.14716595261948542	14560.964926515506	-8139.978974038658	-8139.978974038657	210107.57891657107	3975.5988231189867	-10688.895356333429
45220000	-10063.172551085203	8.085608100246034	-10071.258159185449	2007.488159592648	7.745791856908752E-5	1.7276983312076897E-6	1.7276983312076897E-6	7.79042386455777E-6	-0.07033224150411031	12974.415443795575	-2877.3628111072417	-2877.362811107242	129000.83902996684	3224.2220029779446	-10071.258159185449
45230000	-10215.814735361617	8.212519875526628	-10224.027255237144	2008.350262145072	7.230100411736907E-5	3.9902500648293243E-7	3.9902500648293243E-7	6.445342894377173E-6	-0.018484382014643686	13835.79386441831	-856.5607488877475	-856.5607488877474	155203.81235745613	3661.35140231875	-10224.027255237144
45240000	-10256.848249082845	8.404565754182283	-10265.252814837027	2004.9752912605877	5.5540199785427426E-5	-2.2968495596649624E-8	-2.2968495596649624E-8	5.712601045809023E-6	0.0012894719048550125	18005.006582690352	72.39222748025875	72.39222748025875	175051.8992524774	3468.36773203577	-10265.252814837027
45250000	-10518.553486667957	8.104831875153113	-10526.65831854311	2008.7275663689616	7.667707822614737E-5	3.201915680921088E-7	3.201915680921088E-7	7.536811879064941E-6	-0.0133193574908131	13044.021236859287	-554.1581349082198	-554.15813490822	132705.63904353083	3441.886528695679	-10526.65831854311
45260000	-10432.492244246425	8.882210120386052	-10441.37445436681	2007.7526653800353	2.3626600125556726E-5	-1.141447437067888E-6	-1.141447437067888E-6	5.2214123319421535E-6	0.10276880498758975	42776.96140323963	9351.426368029805	9351.426368029805	193563.368952474	4117.582815821068	-10441.37445436681
45270000	-10427.032300970173	8.282095853794171	-10435.314396823967	2008.4066395611214	6.484597602471395E-5	7.181709937832791E-7	7.181709937832791E-7	6.258663102444024E-6	-0.03564885270778857	15440.780125029307	-1771.8033748854562	-1771.8033748854562	159981.84299128206	3635.264627686136	-10435.314396823967
45280000	-10294.71437452365	8.265199934925786	-10302.979574458575	2007.148072402862	6.723953399478429E-5	-7.661745341703407E-8	-7.661745341703407E-8	6.235457174711713E-6	0.0037418055525088078	14872.41124220755	182.74302005794678	182.74302005794678	160375.4100598182	3581.4909611360226	-10302.979574458575
45290000	-10310.462442313501	8.224828923834519	-10318.687271237335	2008.3797251074047	7.240730908419908E-5	1.9570431588079696E-6	1.9570431588079696E-6	6.3301253852203775E-6	-0.09141196467502781	13927.137655355124	-4305.761388838702	-4305.761388838701	159305.9377976885	3513.3451253901476	-10318.687271237335
45300000	-10236.136642064315	8.202921756075632	-10244.339563820391	2007.872744866469	6.632506456640893E-5	2.2323080179789414E-6	2.2323080179789414E-6	7.234973270722746E-6	-0.10190530964450964	15235.472022930277	-4700.814375100463	-4700.814375100463	139667.91967423854	3462.040594989779	-10244.339563820391
45310000	-10317.71095548759	8.36304435213136	-10326.07399983972	2006.4796580233506	6.59513552130586E-5	3.0409750310085884E-6	3.0409750310085884E-6	5.3675188797337985E-6	-0.16162710787082485	15569.41555058207	-8820.873293149001	-8820.873293149003	191303.29644729293	3744.2657701535377	-10326.07399983972
45320000	-10524.701210951618	8.232981727468282	-10532.934192679086	2008.3956586337422	6.980964890100373E-5	2.2569618207824E-6	2.2569618207824E-6	6.478491443566961E-6	-0.10612789270428707	14487.84585964749	-5047.242132745865	-5047.242132745865	156115.2687479656	3589.4099558380176	-10532.934192679086
45330000	-10587.109205122855	8.189957110256923	-10595.299162233112	2008.4602105891531	7.549345314247289E-5	1.025998264045439E-6	1.025998264045439E-6	6.469431101246768E-6	-0.04642575065111955	13274.793563908408	-2105.272463525704	-2105.2724635257036	154906.97562259948	3636.11141901973	-10595.299162233112
45340000	-10521.071103980483	8.33543495668026	-10529.406538937163	2008.7612422794277	5.997209680961597E-5	1.1151600796622867E-6	1.1151600796622867E-6	6.09558566116813E-6	-0.05832501754961196	16731.33795294967	-3060.923297875932	-3060.9232978759314	164613.12747369544	3656.6342547809763	-10529.406538937163
45350000	-10217.591502704168	8.40936133728231	-10226.00086404145	2008.7159953420617	5.7955648710251095E-5	-2.0318323358437183E-8	-2.0318323358437183E-8	5.422244492222012E-6	0.0011461736865625517	17254.596160511395	64.65670530191294	64.65670530191294	184425.7143237098	4039.3401860861154	-10226.00086404145
45360000	-10178.670733889274	8.273326793587636	-10186.944060682861	2008.8924177614267	6.973907607744997E-5	8.974993044201214E-7	8.974993044201214E-7	5.926497499167482E-6	-0.04414657069284482	14367.16374470215	-2175.740303471234	-2175.740303471234	169063.21576103126	3624.455824521385	-10186.944060682861
45370000	-10501.534274858042	8.379223090060751	-10509.913497948102	2008.6732378741235	5.828498602860261E-5	4.6384627708771996E-7	4.6384627708771996E-7	5.730267979107652E-6	-0.02538097262220886	17168.13672277993	-1389.703995071194	-1389.7039950711937	174624.4002327084	3871.60078901912	-10509.913497948102
45380000	-9917.584503365248	8.219738755768237	-9925.804242121016	2008.9256043566131	6.835906915180405E-5	1.0841725601649265E-6	1.0841725601649265E-6	6.734222813876726E-6	-0.050530849602297846	14666.084772259434	-2361.158386736359	-2361.158386736359	148875.36852317987	3443.1722152780494	-9925.804242121016
45390000	-10536.521841408921	8.312124209531113	-10544.833965618453	2005.9574098643518	6.306192025237053E-5	2.079754097565728E-6	2.079754097565728E-6	6.121491899926146E-6	-0.10585216705963277	16037.121050815249	-5448.552209795949	-5448.552209795949	165209.9954255147	3594.4508372242954	-10544.833965618453
45400000	-10392.397202798755	8.338241133082516	-10400.735443931837	2008.436292165101	5.920503816764079E-5	1.5840720392913932E-6	1.5840720392913932E-6	6.161503266385292E-6	-0.08293775089547105	17007.443040689708	-4372.47434852092	-4372.474348520921	163422.18300059982	3616.0886396086116	-10400.735443931837
45410000	-10912.766885986608	8.14815177958544	-10920.915037766194	2008.100394563509	6.609886008583028E-5	2.3517528640963515E-6	2.3517528640963515E-6	8.099704390511087E-6	-0.10163893649992277	15286.773550163407	-4438.521672655843	-4438.521672655843	124750.02263536485	3378.5855810651797	-10920.915037766194
45420000	-10594.105548115	8.401801019793606	-10602.507349134794	2008.9281028686098	6.653380508818569E-5	1.092452323607282E-6	1.092452323607282E-6	4.813011188873106E-6	-0.06104820182189535	15086.177969688655	-3424.2451410544345	-3424.2451410544345	208547.36986305588	4008.967836045668	-10602.507349134794
45430000	-10574.636145659073	8.084957128026687	-10582.7211027871	2008.515417916095	7.656228737896655E-5	2.180936622306207E-6	2.180936622306207E-6	7.914918688603277E-6	-0.08859564340034999	13164.592120995932	-3627.471387134408	-3627.471387134408	127343.22674039153	3414.8670058054604	-10582.7211027871
45440000	-11381.743734862119	8.28433617551244	-11390.028071037632	2008.9113660508137	6.891847147235953E-5	1.548296723151435E-7	1.548296723151435E-7	5.855378672952232E-6	-0.007707417468676637	14510.760126393681	-383.6978547248113	-383.6978547248113	170793.2934265537	3681.895914818349	-11390.028071037632
45450000	-11055.294234589397	8.38807541168816	-11063.682310001086	2009.020721675439	5.170497133544497E-5	5.40828472862812E-7	5.40828472862812E-7	6.347756169642223E-6	-0.029852676776375948	19357.75132204559	-1649.2793367880847	-1649.2793367880847	157676.50024299097	3819.030754974767	-11063.682310001086
45460000	-10514.815822753359	8.368917812362309	-10523.18474056572	2007.635915791419	6.278035867997955E-5	1.417395959029503E-6	1.417395959029503E-6	5.459217707804397E-6	-0.07656214406573571	16022.468585808607	-4159.970062145758	-4159.970062145758	184256.49581949413	3926.135000205856	-10523.18474056572
45470000	-10674.203197333689	8.158811432441532	-10682.362008766131	2008.6340651550204	7.341041240699627E-5	8.25816369915279E-7	8.25816369915279E-7	7.074646456770228E-6	-0.036237004070414996	13639.956706210996	-1592.1784363012684	-1592.1784363012684	141535.6729322205	3483.332568661821	-10682.362008766131
45480000	-10422.834412299171	8.287894756642249	-10431.122307055814	2008.746024947155	6.267706057565072E-5	5.346602738012559E-7	5.346602738012559E-7	6.397016666381531E-6	-0.02670145116619077	15966.183911446376	-1334.447713184369	-1334.4477131843691	156434.40190468627	3668.384627869219	-10431.122307055814
45490000	-10428.237523225363	8.306383117359395	-10436.543906342722	2008.1436027106872	6.959402621153474E-5	1.1802516382753834E-6	1.1802516382753834E-6	5.568099160347474E-6	-0.059956345049488914	14420.889074655975	-3056.748356235839	-3056.748356235839	180242.43163669045	3939.520862265662	-10436.543906342722
45500000	-10505.630017677886	8.290548168862745	-10513.920565846749	2008.0474940917404	6.763251246559147E-5	8.733864009389383E-8	8.733864009389383E-8	5.892810672483062E-6	-0.004374892850713132	14786.071130546228	-219.1476048778831	-219.1476048778831	169701.5559524858	3720.1099663617174	-10513.920565846749
45510000	-10709.450090301241	8.522056297191053	-10717.972146598433	2008.8997326051303	3.960878589536253E-5	9.067374992580082E-7	9.067374992580082E-7	6.353687977524418E-6	-0.05715745327885582	25329.67521955915	-3614.808666532812	-3614.808666532812	157904.77689801418	3708.9555317687127	-10717.972146598433
45520000	-10366.64453138155	8.158306567105047	-10374.802837948655	2008.7894602485756	7.209584345714433E-5	1.3937695836372487E-6	1.3937695836372487E-6	7.228404509205011E-6	-0.06105407348012803	13922.321991764942	-2684.4802198071875	-2684.480219807188	138860.73276613513	3576.851910575018	-10374.802837948655
45530000	-10254.303347925512	8.346379228281112	-10262.649727153794	2008.4745952200037	5.936049290583814E-5	-4.0117773772888095E-7	-4.0117773772888095E-7	6.007275582291558E-6	0.021244636175834712	16853.82801568211	1125.5319491808234	1125.5319491808234	166539.97717539003	3660.282296724986	-10262.649727153794
45540000	-10340.22365840637	8.243834611537846	-10348.467493017908	2009.0946148148855	6.862574255486417E-5	2.459525440979244E-7	2.459525440979244E-7	6.377007314712922E-6	-0.011757076208597731	14573.805844814706	-562.0919732131028	-562.091973213103	156835.04794534686	3817.697620556381	-10348.467493017908
45550000	-10445.869036042926	8.392103915974975	-10454.2611399589	2009.1930620611543	6.464000079999082E-5	1.7842239315578922E-6	1.7842239315578922E-6	5.081471024443894E-6	-0.09844733335542832	15621.700444427788	-5485.146259911409	-5485.146259911409	198719.37168736255	3950.3849971099576	-10454.2611399589
45560000	-10232.735309239299	8.17021429760399	-10240.905523536903	2008.1562056852156	7.396377098521471E-5	5.628027643608998E-8	5.628027643608998E-8	6.854422499830859E-6	-0.002499546750986902	13520.217188127077	-111.01176807273607	-111.01176807273607	145892.1226110108	3464.1020425063234	-10240.905523536903
45570000	-10335.571662750157	8.20992819926376	-10343.78159094942	2007.4263707340192	6.494440089267554E-5	2.432113049468499E-6	2.432113049468499E-6	7.301394177480638E-6	-0.11168889724024046	15592.290827564253	-5193.831899911497	-5193.831899911497	138690.22295272537	3536.908791529257	-10343.78159094942
45580000	-10497.922744701458	8.322006031491782	-10506.24475073295	2008.6732378741235	6.448370534547942E-5	6.406850113676963E-7	6.406850113676963E-7	5.809961471603258E-6	-0.03310037738591718	15524.803225128993	-1711.9749897460645	-1711.9749897460645	172306.96651065987	3796.421099146753	-10506.24475073295
45590000	-10455.371580123818	8.256989239270762	-10463.628569363089	2008.9860744946006	7.627275939939056E-5	2.080744078660813E-6	2.080744078660813E-6	5.644623241221908E-6	-0.10028049252159331	13244.024984972946	-4882.066594608162	-4882.066594608162	178959.38984577594	3909.607620245607	-10463.628569363089
45600000	-10203.860282364956	8.312447481036571	-10212.172729845994	2009.056777249935	6.672458475366582E-5	8.8121796094442E-7	8.8121796094442E-7	5.728566846652249E-6	-0.04507309784268126	15017.489034734466	-2310.120736991592	-2310.120736991592	174919.09350258744	4051.3348909196525	-10212.172729845994
45610000	-10385.549518733957	8.387205104602703	-10393.936723838558	2008.5103839833066	6.047688438508595E-5	1.6738572074162105E-6	1.6738572074162105E-6	5.477936517234526E-6	-0.09196343921787657	16676.279209214055	-5095.661488483252	-5095.661488483252	184107.53876684123	3838.4321910074123	-10393.936723838558
45620000	-10489.027723073274	8.209500399523094	-10497.237223472797	2009.2262974089035	7.005589966689504E-5	9.398284198358229E-7	9.398284198358229E-7	6.702525897152654E-6	-0.0433717520179826	14301.21744030824	-2005.317218447934	-2005.3172184479345	149478.66960697624	3626.522290621523	-10497.237223472797
45630000	-10218.283382059908	8.235882414617262	-10226.519264474526	2007.4410486368747	7.262396992594598E-5	1.1158259865919314E-6	1.1158259865919314E-6	6.138808297476341E-6	-0.052846282618894506	13808.1208145213	-2509.8454429954763	-2509.8454429954763	163354.2704338681	3626.4017687413284	-10226.519264474526
45640000	-10338.801173439719	8.367880539748963	-10347.169053979467	2007.2938639032536	5.798317786535684E-5	3.25349451591073E-7	3.25349451591073E-7	5.890286946682135E-6	-0.017604789883097768	17251.72820012019	-952.8976023942158	-952.8976023942157	169823.64930044932	3661.0351918282	-10347.169053979467
45650000	-13377.319334575675	8.305504095490754	-13385.624838671167	2008.9536045844163	7.341545981618436E-5	2.191872367082555E-6	2.191872367082555E-6	5.333968679823618E-6	-0.1107633976795467	13790.295929390446	-5666.806536727074	-5666.806536727074	189806.31072826873	3854.7947041395882	-13385.624838671167
45660000	-10330.381932382716	8.277307567288105	-10338.659239950004	2007.9241468224227	6.836692553413145E-5	2.1129671823185683E-6	2.1129671823185683E-6	6.051127348826392E-6	-0.10388469769311721	14786.532538583784	-5163.245820693699	-5163.245820693699	167061.39380283147	3773.719622996456	-10338.659239950004
45670000	-10640.603877640644	8.76149056405804	-10649.365368204702	2008.5259607044698	3.260404488144369E-5	-6.143258726722559E-7	-6.143258726722559E-7	4.77762459280593E-6	0.04922175045729984	30745.530761152597	3953.381989044862	3953.381989044862	209817.37793921016	4241.159867420184	-10649.365368204702
45680000	-10460.555358398224	8.320706329073005	-10468.876064727297	2006.8140726460308	6.453773956403543E-5	1.8744604007448883E-6	1.8744604007448883E-6	5.868271624928007E-6	-0.09631951588282278	15639.908261714721	-4995.74501346071	-4995.745013460709	172003.68195504817	3725.42198104317	-10468.876064727297
45690000	-10570.183583088834	8.479877513188171	-10578.663460602022	2008.0474940917404	4.47092996794187E-5	7.950131209978387E-7	7.950131209978387E-7	6.1183867360548825E-6	-0.04806809384524275	22418.510238344108	-2913.024390511178	-2913.0243905111774	163820.290519676	3707.3651591646108	-10578.663460602022
45700000	-10188.142342352321	8.17921149336454	-10196.321553845686	2006.4313840599643	7.387428172791544E-5	2.2880931553244047E-6	2.2880931553244047E-6	6.811167045936483E-6	-0.10200378812153846	13678.83581009244	-4595.167080588842	-4595.167080588841	148361.38411075034	3401.6121310239832	-10196.321553845686
45710000	-10284.294155942453	8.303044641367027	-10292.59720058382	2008.010545875643	7.106431964521065E-5	2.7859808938903287E-6	2.7859808938903287E-6	5.578907216949707E-6	-0.13991934489649394	14352.749129840939	-7167.440377759265	-7167.440377759265	182825.83170619706	3846.241447442574	-10292.59720058382
45720000	-10497.00093942554	8.414378754603057	-10505.415318180143	2007.8578886108362	4.9615279651096413E-5	5.568919407111428E-7	5.568919407111428E-7	6.27677751025175E-6	-0.03155693706737122	20175.17264848004	-1789.993516903196	-1789.9935169031958	159476.23303973704	3564.7241595497208	-10505.415318180143
45730000	-10742.389817911358	8.483162854941984	-10750.8729807663	2008.2785203884184	5.4815344364292605E-5	9.729296345472883E-7	9.729296345472883E-7	4.963455719110841E-6	-0.05898455163793463	18306.759464998766	-3588.4653362470367	-3588.4653362470367	202175.93971966513	3811.002880387023	-10750.8729807663
45740000	-10259.560472380284	8.239067959046412	-10267.79954033933	2009.145274232851	6.302589857103175E-5	6.573660878791348E-7	6.573660878791348E-7	7.016037885016885E-6	-0.0312609239682223	15882.013965765489	-1488.0617179409542	-1488.061717940954	142670.01086862525	3694.3908666773114	-10267.79954033933
45750000	-10411.737162243955	8.339227822260831	-10420.076390066215	2008.3265595629414	5.653903990729521E-5	1.7005833444489431E-6	1.7005833444489431E-6	6.446189768126474E-6	-0.08907834986140663	17828.361096065	-4703.338720914117	-4703.3387209141165	156371.19845217554	3369.1875654491673	-10420.076390066215
45760000	-10299.13666321261	8.22086932256509	-10307.357532535176	2008.0048675631945	7.478903315131168E-5	6.773606430040479E-7	6.773606430040479E-7	6.131765981622534E-6	-0.031630657075309994	13384.335353573713	-1478.5335951258091	-1478.533595125809	163248.48395499613	3392.9917149726634	-10307.357532535176
45770000	-10733.288747575798	8.195520523910844	-10741.484268099708	2008.4105974964648	6.521145104927773E-5	6.67236430610698E-7	6.67236430610698E-7	7.397537651951195E-6	-0.03037905263025466	15348.895374053824	-1384.425824517357	-1384.4258245173571	135304.9874753378	3530.7728623597413	-10741.484268099708
45780000	-10416.49457639374	8.221727376880732	-10424.71630377062	2008.3265595629414	6.490841209062888E-5	1.6817481711824063E-6	1.6817481711824063E-6	7.0896336550277925E-6	-0.0783968430582479	15501.597409431055	-3677.169281550756	-3677.169281550756	141923.28146614676	3296.584883393322	-10424.71630377062
45790000	-10665.189846010393	8.292061291921762	-10673.481907302315	2007.8400046725249	7.34156711757463E-5	1.851551968866037E-6	1.851551968866037E-6	5.458777741232834E-6	-0.09248979427749322	13738.594967354804	-4659.966711799819	-4659.966711799818	184771.79660959967	3813.999739809756	-10673.481907302315
45800000	-10612.655723347758	8.214405632568486	-10620.870128980327	2008.9967951842812	6.139693094857298E-5	2.0348006071077174E-6	2.0348006071077174E-6	7.626388271344538E-6	-0.0940349008959433	16432.766841735138	-4384.435037442328	-4384.4350374423275	132293.48089539877	3554.2468193523628	-10620.870128980327
45810000	-10473.963293352961	8.251300492415503	-10482.214593845376	2003.8030421336039	6.765149442857265E-5	9.787400608129832E-7	9.787400608129832E-7	6.3862538741176795E-6	-0.047087494002179174	14814.486621461243	-2270.428301569102	-2270.428301569102	156934.28086155056	3514.7054022926045	-10482.214593845376
45820000	-10286.159361342541	8.344705728520506	-10294.504067071062	2008.7703704678738	6.893040857858408E-5	1.1720935796161992E-6	1.1720935796161992E-6	5.20814474868222E-6	-0.061860772302019876	14563.114830733011	-3277.4306813639437	-3277.4306813639437	192744.53839119175	3759.201856873554	-10294.504067071062
45830000	-10567.221853475754	8.165303749151622	-10575.387157224906	2004.7919866763639	7.228919176291018E-5	2.2208158646580463E-6	2.2208158646580463E-6	7.150613709262265E-6	-0.09767967547595133	13966.586264501067	-4337.699897162981	-4337.699897162982	141195.32585573132	3475.4610675014546	-10575.387157224906
45840000	-10145.988281770942	8.317554618262857	-10154.305836389205	2009.43927031127	6.458014382307344E-5	1.282090259895887E-6	1.282090259895887E-6	5.872202892610981E-6	-0.06583677828680812	15552.045744046714	-3395.510464222391	-3395.51046422239	171035.19228828695	3812.2937176543182	-10154.305836389205
45850000	-10113.155652803116	8.17408245644948	-10121.329735259565	2008.6519857591484	7.089162567341638E-5	3.09025391799032E-6	3.09025391799032E-6	7.231034635504042E-6	-0.13648863077483414	14373.810300224504	-6142.789494967225	-6142.789494967226	140917.9779475892	3636.2066577966425	-10121.329735259565
45860000	-10128.231077353656	8.2969747354873	-10136.528052089143	2007.7786633595645	6.747562693362875E-5	1.6406783698080004E-6	1.6406783698080004E-6	5.8708632258522175E-6	-0.08243260168591648	14921.560114717717	-4169.99681004379	-4169.99681004379	171498.05485755522	3723.1028581263636	-10136.528052089143
45870000	-10454.460223807166	8.442467336734865	-10462.902691143901	2005.6448804695851	5.56670814629419E-5	1.0096294907679676E-6	1.0096294907679676E-6	5.301807595815042E-6	-0.058769340862646124	18026.19751883556	-3432.750112582483	-3432.750112582483	189268.61973267034	3805.4771855990725	-10462.902691143901
45880000	-10273.462017247939	8.160787430784648	-10281.622804678724	2008.2278951542705	7.011793794346972E-5	1.8089549123941842E-6	1.8089549123941842E-6	7.414633969467604E-6	-0.07933563756907219	14352.01946997498	-3501.475086955963	-3501.475086955963	135722.6822933018	3478.314496776897	-10281.622804678724
45890000	-10380.485161771701	8.362602057770758	-10388.847763829472	2006.8091158078269	6.423021049580335E-5	8.869775101016842E-7	8.869775101016842E-7	5.3843825885951825E-6	-0.047695233566839135	15604.495365073995	-2570.5521882162093	-2570.552188216209	186145.7661092748	3798.7300744660515	-10388.847763829472
45900000	-10267.39422230521	8.254354674948488	-10275.64857698016	2006.7907880567957	6.330597844491995E-5	1.0433517614452266E-6	1.0433517614452266E-6	6.785248285660677E-6	-0.050341426621264264	15836.430028389157	-2435.1308116523956	-2435.1308116523956	147752.98645155918	3376.8741035832973	-10275.64857698016
45910000	-10096.168475654309	8.305962478742643	-10104.474438133051	2007.2742635001025	7.346729295769418E-5	1.4089930743214245E-6	1.4089930743214245E-6	5.2870096038918E-6	-0.07149189187980544	13681.426218259314	-3646.113064401658	-3646.113064401658	190114.53039844055	3650.8196590158423	-10104.474438133051
45920000	-10173.4769056489	8.277981328803861	-10181.754886977704	2008.915388741414	6.767225992676033E-5	2.573325675286041E-6	2.573325675286041E-6	6.136983133164921E-6	-0.12627342151816584	15016.542080117526	-6296.653005277411	-6296.6530052774115	165586.7902512514	3591.744741877889	-10181.754886977704
45930000	-10211.494142280053	8.323519543917094	-10219.81766182397	2009.1103553465084	6.228688805452574E-5	-6.132901492829461E-7	-6.132901492829461E-7	5.996175759793987E-6	0.03173441487800048	16070.927920334902	1643.7379720364122	1643.737972036412	166941.0851860427	3992.2673386404695	-10219.81766182397
45940000	-10280.770015750779	8.329264578123258	-10289.099280328903	2009.1018943181946	6.582117494257909E-5	1.545178501850315E-6	1.545178501850315E-6	5.6399922707376305E-6	-0.0801967165450843	15291.023691753962	-4189.254159508261	-4189.254159508262	178452.92992474738	3880.242389171722	-10289.099280328903
45950000	-10380.582056637872	8.504610200028324	-10389.0866668379	2008.3432538348702	6.0511990671897906E-5	8.713759298348734E-7	8.713759298348734E-7	4.30494721508703E-6	-0.053988458027296064	16573.95936058665	-3354.7796354535863	-3354.7796354535863	232969.93531289074	4162.9009945762955	-10389.0866668379
45960000	-10468.18379119919	8.304894536809027	-10476.488685735998	2007.6005330291111	6.318892291457944E-5	5.92116073964243E-7	5.92116073964243E-7	6.134264117121929E-6	-0.030074965583204646	15839.885794148318	-1528.9610635274614	-1528.9610635274614	163166.32334568998	3740.090570428797	-10476.488685735998
45970000	-10455.788000953116	8.313564520210068	-10464.101565473326	2009.1435424366975	6.63748227572049E-5	1.2950619628428202E-6	1.2950619628428202E-6	5.759499315088971E-6	-0.0662363656975079	15132.343067030326	-3402.6086023584326	-3402.6086023584326	174391.30278980514	4091.422055335111	-10464.101565473326
45980000	-10212.185800103867	8.320707211432637	-10220.5065073153	2008.5629295257877	6.11413725242105E-5	1.092684880451208E-6	1.092684880451208E-6	6.1563199004037616E-6	-0.05632053251321245	16407.582207962787	-2912.180863477443	-2912.180863477442	162951.58669920117	3565.558920174225	-10220.5065073153
45990000	-10131.304986454767	8.301098062180166	-10139.606084516947	2007.7786633595645	6.771831157366002E-5	2.034895613242859E-6	2.034895613242859E-6	5.82350291768852E-6	-0.10247004483161724	14923.75561145435	-5214.77970494618	-5214.779704946181	173540.1435579185	3807.711033181558	-10139.606084516947
46000000	-10471.80751165139	8.24845542493157	-10480.055967076321	2008.220409236089	7.324142975185502E-5	-2.427001850153591E-8	-2.427001850153591E-8	5.9193268165893106E-6	0.0011656161100015731	13653.493139754475	55.98111768110972	55.98111768110972	168938.3589803136	3735.4894394953017	-10480.055967076321
46010000	-10371.65362369579	8.246074206817408	-10379.899697902609	2006.8241912448473	5.6288210919079586E-5	-9.205075741947193E-8	-9.205075741947193E-8	7.739170540717409E-6	0.0044103335426845585	17766.055006757	211.3118984940196	211.3118984940196	129215.32690861312	3361.758971682147	-10379.899697902609
